"date" "interval" "steps" "wday"
"608" "2012-11-28" "45" 0 "weekday"
"609" "2012-11-29" "45" 0 "weekday"
"610" "2012-11-30" "45" 1 "weekday"
"611" "2012-10-01" "50" 0 "weekday"
"612" "2012-10-02" "50" 0 "weekday"
"613" "2012-10-03" "50" 0 "weekday"
"614" "2012-10-04" "50" 0 "weekday"
"615" "2012-10-05" "50" 0 "weekday"
"616" "2012-10-06" "50" 0 "weekend"
"617" "2012-10-07" "50" 0 "weekend"
"618" "2012-10-08" "50" 0 "weekday"
"619" "2012-10-09" "50" 0 "weekday"
"620" "2012-10-10" "50" 0 "weekday"
"621" "2012-10-11" "50" 0 "weekday"
"622" "2012-10-12" "50" 0 "weekday"
"623" "2012-10-13" "50" 0 "weekend"
"624" "2012-10-14" "50" 0 "weekend"
"625" "2012-10-15" "50" 0 "weekday"
"626" "2012-10-16" "50" 0 "weekday"
"627" "2012-10-17" "50" 8 "weekday"
"628" "2012-10-18" "50" 0 "weekday"
"629" "2012-10-19" "50" 8 "weekday"
"630" "2012-10-20" "50" 0 "weekend"
"631" "2012-10-21" "50" 0 "weekend"
"632" "2012-10-22" "50" 0 "weekday"
"633" "2012-10-23" "50" 0 "weekday"
"634" "2012-10-24" "50" 0 "weekday"
"635" "2012-10-25" "50" 0 "weekday"
"636" "2012-10-26" "50" 0 "weekday"
"637" "2012-10-27" "50" 0 "weekend"
"638" "2012-10-28" "50" 0 "weekend"
"639" "2012-10-29" "50" 0 "weekday"
"640" "2012-10-30" "50" 0 "weekday"
"641" "2012-10-31" "50" 0 "weekday"
"642" "2012-11-01" "50" 0 "weekday"
"643" "2012-11-02" "50" 0 "weekday"
"644" "2012-11-03" "50" 0 "weekend"
"645" "2012-11-04" "50" 0 "weekend"
"646" "2012-11-05" "50" 0 "weekday"
"647" "2012-11-06" "50" 0 "weekday"
"648" "2012-11-07" "50" 0 "weekday"
"649" "2012-11-08" "50" 0 "weekday"
"650" "2012-11-09" "50" 0 "weekday"
"651" "2012-11-10" "50" 0 "weekend"
"652" "2012-11-11" "50" 0 "weekend"
"653" "2012-11-12" "50" 0 "weekday"
"654" "2012-11-13" "50" 0 "weekday"
"655" "2012-11-14" "50" 0 "weekday"
"656" "2012-11-15" "50" 0 "weekday"
"657" "2012-11-16" "50" 0 "weekday"
"658" "2012-11-17" "50" 0 "weekend"
"659" "2012-11-18" "50" 0 "weekend"
"660" "2012-11-19" "50" 0 "weekday"
"661" "2012-11-20" "50" 0 "weekday"
"662" "2012-11-21" "50" 0 "weekday"
"663" "2012-11-22" "50" 0 "weekday"
"664" "2012-11-23" "50" 0 "weekday"
"665" "2012-11-24" "50" 0 "weekend"
"666" "2012-11-25" "50" 0 "weekend"
"667" "2012-11-26" "50" 0 "weekday"
"668" "2012-11-27" "50" 0 "weekday"
"669" "2012-11-28" "50" 0 "weekday"
"670" "2012-11-29" "50" 0 "weekday"
"671" "2012-11-30" "50" 0 "weekday"
"672" "2012-10-01" "55" 0 "weekday"
"673" "2012-10-02" "55" 0 "weekday"
"674" "2012-10-03" "55" 0 "weekday"
"675" "2012-10-04" "55" 0 "weekday"
"676" "2012-10-05" "55" 0 "weekday"
"677" "2012-10-06" "55" 0 "weekend"
"678" "2012-10-07" "55" 7 "weekend"
"679" "2012-10-08" "55" 0 "weekday"
"680" "2012-10-09" "55" 0 "weekday"
"681" "2012-10-10" "55" 0 "weekday"
"682" "2012-10-11" "55" 0 "weekday"
"683" "2012-10-12" "55" 0 "weekday"
"684" "2012-10-13" "55" 0 "weekend"
"685" "2012-10-14" "55" 0 "weekend"
"686" "2012-10-15" "55" 0 "weekday"
"687" "2012-10-16" "55" 0 "weekday"
"688" "2012-10-17" "55" 0 "weekday"
"689" "2012-10-18" "55" 0 "weekday"
"690" "2012-10-19" "55" 0 "weekday"
"691" "2012-10-20" "55" 0 "weekend"
"692" "2012-10-21" "55" 0 "weekend"
"693" "2012-10-22" "55" 0 "weekday"
"694" "2012-10-23" "55" 0 "weekday"
"695" "2012-10-24" "55" 0 "weekday"
"696" "2012-10-25" "55" 0 "weekday"
"697" "2012-10-26" "55" 0 "weekday"
"698" "2012-10-27" "55" 0 "weekend"
"699" "2012-10-28" "55" 0 "weekend"
"700" "2012-10-29" "55" 0 "weekday"
"701" "2012-10-30" "55" 0 "weekday"
"702" "2012-10-31" "55" 0 "weekday"
"703" "2012-11-01" "55" 0 "weekday"
"704" "2012-11-02" "55" 0 "weekday"
"705" "2012-11-03" "55" 0 "weekend"
"706" "2012-11-04" "55" 0 "weekend"
"707" "2012-11-05" "55" 0 "weekday"
"708" "2012-11-06" "55" 0 "weekday"
"709" "2012-11-07" "55" 0 "weekday"
"710" "2012-11-08" "55" 0 "weekday"
"711" "2012-11-09" "55" 0 "weekday"
"712" "2012-11-10" "55" 0 "weekend"
"713" "2012-11-11" "55" 0 "weekend"
"714" "2012-11-12" "55" 0 "weekday"
"715" "2012-11-13" "55" 0 "weekday"
"716" "2012-11-14" "55" 0 "weekday"
"717" "2012-11-15" "55" 0 "weekday"
"718" "2012-11-16" "55" 0 "weekday"
"719" "2012-11-17" "55" 0 "weekend"
"720" "2012-11-18" "55" 0 "weekend"
"721" "2012-11-19" "55" 0 "weekday"
"722" "2012-11-20" "55" 0 "weekday"
"723" "2012-11-21" "55" 0 "weekday"
"724" "2012-11-22" "55" 0 "weekday"
"725" "2012-11-23" "55" 0 "weekday"
"726" "2012-11-24" "55" 0 "weekend"
"727" "2012-11-25" "55" 0 "weekend"
"728" "2012-11-26" "55" 0 "weekday"
"729" "2012-11-27" "55" 0 "weekday"
"730" "2012-11-28" "55" 0 "weekday"
"731" "2012-11-29" "55" 0 "weekday"
"732" "2012-11-30" "55" 0 "weekday"
"733" "2012-10-01" "100" 0 "weekday"
"734" "2012-10-02" "100" 0 "weekday"
"735" "2012-10-03" "100" 0 "weekday"
"736" "2012-10-04" "100" 0 "weekday"
"737" "2012-10-05" "100" 0 "weekday"
"738" "2012-10-06" "100" 0 "weekend"
"739" "2012-10-07" "100" 0 "weekend"
"740" "2012-10-08" "100" 0 "weekday"
"741" "2012-10-09" "100" 0 "weekday"
"742" "2012-10-10" "100" 0 "weekday"
"743" "2012-10-11" "100" 0 "weekday"
"744" "2012-10-12" "100" 0 "weekday"
"745" "2012-10-13" "100" 0 "weekend"
"746" "2012-10-14" "100" 0 "weekend"
"747" "2012-10-15" "100" 0 "weekday"
"748" "2012-10-16" "100" 0 "weekday"
"749" "2012-10-17" "100" 17 "weekday"
"750" "2012-10-18" "100" 0 "weekday"
"751" "2012-10-19" "100" 0 "weekday"
"752" "2012-10-20" "100" 0 "weekend"
"753" "2012-10-21" "100" 0 "weekend"
"754" "2012-10-22" "100" 0 "weekday"
"755" "2012-10-23" "100" 0 "weekday"
"756" "2012-10-24" "100" 0 "weekday"
"757" "2012-10-25" "100" 0 "weekday"
"758" "2012-10-26" "100" 0 "weekday"
"759" "2012-10-27" "100" 0 "weekend"
"760" "2012-10-28" "100" 0 "weekend"
"761" "2012-10-29" "100" 0 "weekday"
"762" "2012-10-30" "100" 0 "weekday"
"763" "2012-10-31" "100" 0 "weekday"
"764" "2012-11-01" "100" 0 "weekday"
"765" "2012-11-02" "100" 0 "weekday"
"766" "2012-11-03" "100" 0 "weekend"
"767" "2012-11-04" "100" 0 "weekend"
"768" "2012-11-05" "100" 0 "weekday"
"769" "2012-11-06" "100" 0 "weekday"
"770" "2012-11-07" "100" 0 "weekday"
"771" "2012-11-08" "100" 0 "weekday"
"772" "2012-11-09" "100" 0 "weekday"
"773" "2012-11-10" "100" 0 "weekend"
"774" "2012-11-11" "100" 0 "weekend"
"775" "2012-11-12" "100" 0 "weekday"
"776" "2012-11-13" "100" 0 "weekday"
"777" "2012-11-14" "100" 0 "weekday"
"778" "2012-11-15" "100" 0 "weekday"
"779" "2012-11-16" "100" 0 "weekday"
"780" "2012-11-17" "100" 0 "weekend"
"781" "2012-11-18" "100" 0 "weekend"
"782" "2012-11-19" "100" 0 "weekday"
"783" "2012-11-20" "100" 0 "weekday"
"784" "2012-11-21" "100" 0 "weekday"
"785" "2012-11-22" "100" 0 "weekday"
"786" "2012-11-23" "100" 0 "weekday"
"787" "2012-11-24" "100" 0 "weekend"
"788" "2012-11-25" "100" 0 "weekend"
"789" "2012-11-26" "100" 0 "weekday"
"790" "2012-11-27" "100" 0 "weekday"
"791" "2012-11-28" "100" 0 "weekday"
"792" "2012-11-29" "100" 0 "weekday"
"793" "2012-11-30" "100" 0 "weekday"
"794" "2012-10-01" "105" 1 "weekday"
"795" "2012-10-02" "105" 0 "weekday"
"796" "2012-10-03" "105" 0 "weekday"
"797" "2012-10-04" "105" 0 "weekday"
"798" "2012-10-05" "105" 0 "weekday"
"799" "2012-10-06" "105" 0 "weekend"
"800" "2012-10-07" "105" 36 "weekend"
"801" "2012-10-08" "105" 1 "weekday"
"802" "2012-10-09" "105" 0 "weekday"
"803" "2012-10-10" "105" 0 "weekday"
"804" "2012-10-11" "105" 0 "weekday"
"805" "2012-10-12" "105" 0 "weekday"
"806" "2012-10-13" "105" 0 "weekend"
"807" "2012-10-14" "105" 0 "weekend"
"808" "2012-10-15" "105" 0 "weekday"
"809" "2012-10-16" "105" 0 "weekday"
"810" "2012-10-17" "105" 0 "weekday"
"811" "2012-10-18" "105" 0 "weekday"
"812" "2012-10-19" "105" 0 "weekday"
"813" "2012-10-20" "105" 0 "weekend"
"814" "2012-10-21" "105" 0 "weekend"
"815" "2012-10-22" "105" 0 "weekday"
"816" "2012-10-23" "105" 0 "weekday"
"817" "2012-10-24" "105" 0 "weekday"
"818" "2012-10-25" "105" 0 "weekday"
"819" "2012-10-26" "105" 0 "weekday"
"820" "2012-10-27" "105" 0 "weekend"
"821" "2012-10-28" "105" 0 "weekend"
"822" "2012-10-29" "105" 0 "weekday"
"823" "2012-10-30" "105" 0 "weekday"
"824" "2012-10-31" "105" 0 "weekday"
"825" "2012-11-01" "105" 1 "weekday"
"826" "2012-11-02" "105" 0 "weekday"
"827" "2012-11-03" "105" 0 "weekend"
"828" "2012-11-04" "105" 1 "weekend"
"829" "2012-11-05" "105" 0 "weekday"
"830" "2012-11-06" "105" 0 "weekday"
"831" "2012-11-07" "105" 0 "weekday"
"832" "2012-11-08" "105" 0 "weekday"
"833" "2012-11-09" "105" 1 "weekday"
"834" "2012-11-10" "105" 1 "weekend"
"835" "2012-11-11" "105" 0 "weekend"
"836" "2012-11-12" "105" 0 "weekday"
"837" "2012-11-13" "105" 0 "weekday"
"838" "2012-11-14" "105" 1 "weekday"
"839" "2012-11-15" "105" 0 "weekday"
"840" "2012-11-16" "105" 0 "weekday"
"841" "2012-11-17" "105" 0 "weekend"
"842" "2012-11-18" "105" 0 "weekend"
"843" "2012-11-19" "105" 0 "weekday"
"844" "2012-11-20" "105" 0 "weekday"
"845" "2012-11-21" "105" 0 "weekday"
"846" "2012-11-22" "105" 0 "weekday"
"847" "2012-11-23" "105" 0 "weekday"
"848" "2012-11-24" "105" 0 "weekend"
"849" "2012-11-25" "105" 0 "weekend"
"850" "2012-11-26" "105" 0 "weekday"
"851" "2012-11-27" "105" 0 "weekday"
"852" "2012-11-28" "105" 0 "weekday"
"853" "2012-11-29" "105" 0 "weekday"
"854" "2012-11-30" "105" 1 "weekday"
"855" "2012-10-01" "110" 0 "weekday"
"856" "2012-10-02" "110" 0 "weekday"
"857" "2012-10-03" "110" 0 "weekday"
"858" "2012-10-04" "110" 0 "weekday"
"859" "2012-10-05" "110" 0 "weekday"
"860" "2012-10-06" "110" 0 "weekend"
"861" "2012-10-07" "110" 0 "weekend"
"862" "2012-10-08" "110" 0 "weekday"
"863" "2012-10-09" "110" 0 "weekday"
"864" "2012-10-10" "110" 0 "weekday"
"865" "2012-10-11" "110" 8 "weekday"
"866" "2012-10-12" "110" 0 "weekday"
"867" "2012-10-13" "110" 0 "weekend"
"868" "2012-10-14" "110" 0 "weekend"
"869" "2012-10-15" "110" 0 "weekday"
"870" "2012-10-16" "110" 0 "weekday"
"871" "2012-10-17" "110" 0 "weekday"
"872" "2012-10-18" "110" 0 "weekday"
"873" "2012-10-19" "110" 0 "weekday"
"874" "2012-10-20" "110" 0 "weekend"
"875" "2012-10-21" "110" 0 "weekend"
"876" "2012-10-22" "110" 0 "weekday"
"877" "2012-10-23" "110" 0 "weekday"
"878" "2012-10-24" "110" 0 "weekday"
"879" "2012-10-25" "110" 0 "weekday"
"880" "2012-10-26" "110" 0 "weekday"
"881" "2012-10-27" "110" 0 "weekend"
"882" "2012-10-28" "110" 0 "weekend"
"883" "2012-10-29" "110" 0 "weekday"
"884" "2012-10-30" "110" 0 "weekday"
"885" "2012-10-31" "110" 0 "weekday"
"886" "2012-11-01" "110" 0 "weekday"
"887" "2012-11-02" "110" 0 "weekday"
"888" "2012-11-03" "110" 0 "weekend"
"889" "2012-11-04" "110" 0 "weekend"
"890" "2012-11-05" "110" 0 "weekday"
"891" "2012-11-06" "110" 0 "weekday"
"892" "2012-11-07" "110" 0 "weekday"
"893" "2012-11-08" "110" 0 "weekday"
"894" "2012-11-09" "110" 0 "weekday"
"895" "2012-11-10" "110" 0 "weekend"
"896" "2012-11-11" "110" 0 "weekend"
"897" "2012-11-12" "110" 0 "weekday"
"898" "2012-11-13" "110" 0 "weekday"
"899" "2012-11-14" "110" 0 "weekday"
"900" "2012-11-15" "110" 0 "weekday"
"901" "2012-11-16" "110" 0 "weekday"
"902" "2012-11-17" "110" 0 "weekend"
"903" "2012-11-18" "110" 0 "weekend"
"904" "2012-11-19" "110" 0 "weekday"
"905" "2012-11-20" "110" 0 "weekday"
"906" "2012-11-21" "110" 0 "weekday"
"907" "2012-11-22" "110" 0 "weekday"
"908" "2012-11-23" "110" 0 "weekday"
"909" "2012-11-24" "110" 0 "weekend"
"910" "2012-11-25" "110" 0 "weekend"
"911" "2012-11-26" "110" 0 "weekday"
"912" "2012-11-27" "110" 0 "weekday"
"913" "2012-11-28" "110" 0 "weekday"
"914" "2012-11-29" "110" 0 "weekday"
"915" "2012-11-30" "110" 0 "weekday"
"916" "2012-10-01" "115" 0 "weekday"
"917" "2012-10-02" "115" 0 "weekday"
"918" "2012-10-03" "115" 0 "weekday"
"919" "2012-10-04" "115" 0 "weekday"
"920" "2012-10-05" "115" 0 "weekday"
"921" "2012-10-06" "115" 0 "weekend"
"922" "2012-10-07" "115" 0 "weekend"
"923" "2012-10-08" "115" 0 "weekday"
"924" "2012-10-09" "115" 0 "weekday"
"925" "2012-10-10" "115" 0 "weekday"
"926" "2012-10-11" "115" 0 "weekday"
"927" "2012-10-12" "115" 0 "weekday"
"928" "2012-10-13" "115" 0 "weekend"
"929" "2012-10-14" "115" 0 "weekend"
"930" "2012-10-15" "115" 0 "weekday"
"931" "2012-10-16" "115" 0 "weekday"
"932" "2012-10-17" "115" 0 "weekday"
"933" "2012-10-18" "115" 0 "weekday"
"934" "2012-10-19" "115" 0 "weekday"
"935" "2012-10-20" "115" 0 "weekend"
"936" "2012-10-21" "115" 0 "weekend"
"937" "2012-10-22" "115" 0 "weekday"
"938" "2012-10-23" "115" 0 "weekday"
"939" "2012-10-24" "115" 0 "weekday"
"940" "2012-10-25" "115" 0 "weekday"
"941" "2012-10-26" "115" 0 "weekday"
"942" "2012-10-27" "115" 0 "weekend"
"943" "2012-10-28" "115" 0 "weekend"
"944" "2012-10-29" "115" 0 "weekday"
"945" "2012-10-30" "115" 0 "weekday"
"946" "2012-10-31" "115" 0 "weekday"
"947" "2012-11-01" "115" 0 "weekday"
"948" "2012-11-02" "115" 0 "weekday"
"949" "2012-11-03" "115" 0 "weekend"
"950" "2012-11-04" "115" 0 "weekend"
"951" "2012-11-05" "115" 0 "weekday"
"952" "2012-11-06" "115" 0 "weekday"
"953" "2012-11-07" "115" 0 "weekday"
"954" "2012-11-08" "115" 0 "weekday"
"955" "2012-11-09" "115" 0 "weekday"
"956" "2012-11-10" "115" 0 "weekend"
"957" "2012-11-11" "115" 0 "weekend"
"958" "2012-11-12" "115" 0 "weekday"
"959" "2012-11-13" "115" 0 "weekday"
"960" "2012-11-14" "115" 0 "weekday"
"961" "2012-11-15" "115" 0 "weekday"
"962" "2012-11-16" "115" 0 "weekday"
"963" "2012-11-17" "115" 0 "weekend"
"964" "2012-11-18" "115" 0 "weekend"
"965" "2012-11-19" "115" 0 "weekday"
"966" "2012-11-20" "115" 0 "weekday"
"967" "2012-11-21" "115" 0 "weekday"
"968" "2012-11-22" "115" 0 "weekday"
"969" "2012-11-23" "115" 0 "weekday"
"970" "2012-11-24" "115" 0 "weekend"
"971" "2012-11-25" "115" 0 "weekend"
"972" "2012-11-26" "115" 18 "weekday"
"973" "2012-11-27" "115" 0 "weekday"
"974" "2012-11-28" "115" 0 "weekday"
"975" "2012-11-29" "115" 0 "weekday"
"976" "2012-11-30" "115" 0 "weekday"
"977" "2012-10-01" "120" 0 "weekday"
"978" "2012-10-02" "120" 0 "weekday"
"979" "2012-10-03" "120" 0 "weekday"
"980" "2012-10-04" "120" 0 "weekday"
"981" "2012-10-05" "120" 0 "weekday"
"982" "2012-10-06" "120" 0 "weekend"
"983" "2012-10-07" "120" 0 "weekend"
"984" "2012-10-08" "120" 0 "weekday"
"985" "2012-10-09" "120" 0 "weekday"
"986" "2012-10-10" "120" 0 "weekday"
"987" "2012-10-11" "120" 0 "weekday"
"988" "2012-10-12" "120" 0 "weekday"
"989" "2012-10-13" "120" 0 "weekend"
"990" "2012-10-14" "120" 0 "weekend"
"991" "2012-10-15" "120" 0 "weekday"
"992" "2012-10-16" "120" 0 "weekday"
"993" "2012-10-17" "120" 0 "weekday"
"994" "2012-10-18" "120" 0 "weekday"
"995" "2012-10-19" "120" 0 "weekday"
"996" "2012-10-20" "120" 0 "weekend"
"997" "2012-10-21" "120" 0 "weekend"
"998" "2012-10-22" "120" 0 "weekday"
"999" "2012-10-23" "120" 0 "weekday"
"1000" "2012-10-24" "120" 0 "weekday"
"1001" "2012-10-25" "120" 0 "weekday"
"1002" "2012-10-26" "120" 0 "weekday"
"1003" "2012-10-27" "120" 0 "weekend"
"1004" "2012-10-28" "120" 0 "weekend"
"1005" "2012-10-29" "120" 0 "weekday"
"1006" "2012-10-30" "120" 0 "weekday"
"1007" "2012-10-31" "120" 0 "weekday"
"1008" "2012-11-01" "120" 0 "weekday"
"1009" "2012-11-02" "120" 0 "weekday"
"1010" "2012-11-03" "120" 0 "weekend"
"1011" "2012-11-04" "120" 0 "weekend"
"1012" "2012-11-05" "120" 0 "weekday"
"1013" "2012-11-06" "120" 0 "weekday"
"1014" "2012-11-07" "120" 0 "weekday"
"1015" "2012-11-08" "120" 0 "weekday"
"1016" "2012-11-09" "120" 0 "weekday"
"1017" "2012-11-10" "120" 0 "weekend"
"1018" "2012-11-11" "120" 0 "weekend"
"1019" "2012-11-12" "120" 0 "weekday"
"1020" "2012-11-13" "120" 0 "weekday"
"1021" "2012-11-14" "120" 0 "weekday"
"1022" "2012-11-15" "120" 0 "weekday"
"1023" "2012-11-16" "120" 0 "weekday"
"1024" "2012-11-17" "120" 0 "weekend"
"1025" "2012-11-18" "120" 0 "weekend"
"1026" "2012-11-19" "120" 0 "weekday"
"1027" "2012-11-20" "120" 0 "weekday"
"1028" "2012-11-21" "120" 0 "weekday"
"1029" "2012-11-22" "120" 0 "weekday"
"1030" "2012-11-23" "120" 0 "weekday"
"1031" "2012-11-24" "120" 0 "weekend"
"1032" "2012-11-25" "120" 0 "weekend"
"1033" "2012-11-26" "120" 0 "weekday"
"1034" "2012-11-27" "120" 0 "weekday"
"1035" "2012-11-28" "120" 0 "weekday"
"1036" "2012-11-29" "120" 0 "weekday"
"1037" "2012-11-30" "120" 0 "weekday"
"1038" "2012-10-01" "125" 1 "weekday"
"1039" "2012-10-02" "125" 0 "weekday"
"1040" "2012-10-03" "125" 0 "weekday"
"1041" "2012-10-04" "125" 0 "weekday"
"1042" "2012-10-05" "125" 0 "weekday"
"1043" "2012-10-06" "125" 0 "weekend"
"1044" "2012-10-07" "125" 0 "weekend"
"1045" "2012-10-08" "125" 1 "weekday"
"1046" "2012-10-09" "125" 0 "weekday"
"1047" "2012-10-10" "125" 0 "weekday"
"1048" "2012-10-11" "125" 0 "weekday"
"1049" "2012-10-12" "125" 0 "weekday"
"1050" "2012-10-13" "125" 0 "weekend"
"1051" "2012-10-14" "125" 0 "weekend"
"1052" "2012-10-15" "125" 0 "weekday"
"1053" "2012-10-16" "125" 0 "weekday"
"1054" "2012-10-17" "125" 0 "weekday"
"1055" "2012-10-18" "125" 0 "weekday"
"1056" "2012-10-19" "125" 0 "weekday"
"1057" "2012-10-20" "125" 0 "weekend"
"1058" "2012-10-21" "125" 0 "weekend"
"1059" "2012-10-22" "125" 0 "weekday"
"1060" "2012-10-23" "125" 0 "weekday"
"1061" "2012-10-24" "125" 0 "weekday"
"1062" "2012-10-25" "125" 59 "weekday"
"1063" "2012-10-26" "125" 0 "weekday"
"1064" "2012-10-27" "125" 0 "weekend"
"1065" "2012-10-28" "125" 0 "weekend"
"1066" "2012-10-29" "125" 0 "weekday"
"1067" "2012-10-30" "125" 0 "weekday"
"1068" "2012-10-31" "125" 0 "weekday"
"1069" "2012-11-01" "125" 1 "weekday"
"1070" "2012-11-02" "125" 0 "weekday"
"1071" "2012-11-03" "125" 0 "weekend"
"1072" "2012-11-04" "125" 1 "weekend"
"1073" "2012-11-05" "125" 0 "weekday"
"1074" "2012-11-06" "125" 0 "weekday"
"1075" "2012-11-07" "125" 0 "weekday"
"1076" "2012-11-08" "125" 0 "weekday"
"1077" "2012-11-09" "125" 1 "weekday"
"1078" "2012-11-10" "125" 1 "weekend"
"1079" "2012-11-11" "125" 0 "weekend"
"1080" "2012-11-12" "125" 0 "weekday"
"1081" "2012-11-13" "125" 0 "weekday"
"1082" "2012-11-14" "125" 1 "weekday"
"1083" "2012-11-15" "125" 0 "weekday"
"1084" "2012-11-16" "125" 0 "weekday"
"1085" "2012-11-17" "125" 0 "weekend"
"1086" "2012-11-18" "125" 0 "weekend"
"1087" "2012-11-19" "125" 0 "weekday"
"1088" "2012-11-20" "125" 0 "weekday"
"1089" "2012-11-21" "125" 0 "weekday"
"1090" "2012-11-22" "125" 0 "weekday"
"1091" "2012-11-23" "125" 0 "weekday"
"1092" "2012-11-24" "125" 0 "weekend"
"1093" "2012-11-25" "125" 0 "weekend"
"1094" "2012-11-26" "125" 0 "weekday"
"1095" "2012-11-27" "125" 0 "weekday"
"1096" "2012-11-28" "125" 0 "weekday"
"1097" "2012-11-29" "125" 0 "weekday"
"1098" "2012-11-30" "125" 1 "weekday"
"1099" "2012-10-01" "130" 2 "weekday"
"1100" "2012-10-02" "130" 0 "weekday"
"1101" "2012-10-03" "130" 0 "weekday"
"1102" "2012-10-04" "130" 0 "weekday"
"1103" "2012-10-05" "130" 0 "weekday"
"1104" "2012-10-06" "130" 0 "weekend"
"1105" "2012-10-07" "130" 8 "weekend"
"1106" "2012-10-08" "130" 2 "weekday"
"1107" "2012-10-09" "130" 0 "weekday"
"1108" "2012-10-10" "130" 0 "weekday"
"1109" "2012-10-11" "130" 0 "weekday"
"1110" "2012-10-12" "130" 38 "weekday"
"1111" "2012-10-13" "130" 0 "weekend"
"1112" "2012-10-14" "130" 0 "weekend"
"1113" "2012-10-15" "130" 0 "weekday"
"1114" "2012-10-16" "130" 0 "weekday"
"1115" "2012-10-17" "130" 0 "weekday"
"1116" "2012-10-18" "130" 42 "weekday"
"1117" "2012-10-19" "130" 0 "weekday"
"1118" "2012-10-20" "130" 0 "weekend"
"1119" "2012-10-21" "130" 0 "weekend"
"1120" "2012-10-22" "130" 0 "weekday"
"1121" "2012-10-23" "130" 0 "weekday"
"1122" "2012-10-24" "130" 0 "weekday"
"1123" "2012-10-25" "130" 9 "weekday"
"1124" "2012-10-26" "130" 0 "weekday"
"1125" "2012-10-27" "130" 0 "weekend"
"1126" "2012-10-28" "130" 0 "weekend"
"1127" "2012-10-29" "130" 0 "weekday"
"1128" "2012-10-30" "130" 0 "weekday"
"1129" "2012-10-31" "130" 0 "weekday"
"1130" "2012-11-01" "130" 2 "weekday"
"1131" "2012-11-02" "130" 0 "weekday"
"1132" "2012-11-03" "130" 0 "weekend"
"1133" "2012-11-04" "130" 2 "weekend"
"1134" "2012-11-05" "130" 0 "weekday"
"1135" "2012-11-06" "130" 0 "weekday"
"1136" "2012-11-07" "130" 0 "weekday"
"1137" "2012-11-08" "130" 0 "weekday"
"1138" "2012-11-09" "130" 2 "weekday"
"1139" "2012-11-10" "130" 2 "weekend"
"1140" "2012-11-11" "130" 0 "weekend"
"1141" "2012-11-12" "130" 0 "weekday"
"1142" "2012-11-13" "130" 0 "weekday"
"1143" "2012-11-14" "130" 2 "weekday"
"1144" "2012-11-15" "130" 0 "weekday"
"1145" "2012-11-16" "130" 0 "weekday"
"1146" "2012-11-17" "130" 0 "weekend"
"1147" "2012-11-18" "130" 0 "weekend"
"1148" "2012-11-19" "130" 0 "weekday"
"1149" "2012-11-20" "130" 0 "weekday"
"1150" "2012-11-21" "130" 0 "weekday"
"1151" "2012-11-22" "130" 0 "weekday"
"1152" "2012-11-23" "130" 0 "weekday"
"1153" "2012-11-24" "130" 0 "weekend"
"1154" "2012-11-25" "130" 0 "weekend"
"1155" "2012-11-26" "130" 0 "weekday"
"1156" "2012-11-27" "130" 0 "weekday"
"1157" "2012-11-28" "130" 0 "weekday"
"1158" "2012-11-29" "130" 0 "weekday"
"1159" "2012-11-30" "130" 2 "weekday"
"1160" "2012-10-01" "135" 0 "weekday"
"1161" "2012-10-02" "135" 0 "weekday"
"1162" "2012-10-03" "135" 0 "weekday"
"1163" "2012-10-04" "135" 0 "weekday"
"1164" "2012-10-05" "135" 0 "weekday"
"1165" "2012-10-06" "135" 0 "weekend"
"1166" "2012-10-07" "135" 0 "weekend"
"1167" "2012-10-08" "135" 0 "weekday"
"1168" "2012-10-09" "135" 0 "weekday"
"1169" "2012-10-10" "135" 0 "weekday"
"1170" "2012-10-11" "135" 0 "weekday"
"1171" "2012-10-12" "135" 0 "weekday"
"1172" "2012-10-13" "135" 0 "weekend"
"1173" "2012-10-14" "135" 9 "weekend"
"1174" "2012-10-15" "135" 0 "weekday"
"1175" "2012-10-16" "135" 0 "weekday"
"1176" "2012-10-17" "135" 0 "weekday"
"1177" "2012-10-18" "135" 0 "weekday"
"1178" "2012-10-19" "135" 0 "weekday"
"1179" "2012-10-20" "135" 0 "weekend"
"1180" "2012-10-21" "135" 0 "weekend"
"1181" "2012-10-22" "135" 0 "weekday"
"1182" "2012-10-23" "135" 0 "weekday"
"1183" "2012-10-24" "135" 0 "weekday"
"1184" "2012-10-25" "135" 0 "weekday"
"1185" "2012-10-26" "135" 0 "weekday"
"1186" "2012-10-27" "135" 0 "weekend"
"1187" "2012-10-28" "135" 0 "weekend"
"1188" "2012-10-29" "135" 0 "weekday"
"1189" "2012-10-30" "135" 0 "weekday"
"1190" "2012-10-31" "135" 0 "weekday"
"1191" "2012-11-01" "135" 0 "weekday"
"1192" "2012-11-02" "135" 0 "weekday"
"1193" "2012-11-03" "135" 0 "weekend"
"1194" "2012-11-04" "135" 0 "weekend"
"1195" "2012-11-05" "135" 0 "weekday"
"1196" "2012-11-06" "135" 0 "weekday"
"1197" "2012-11-07" "135" 0 "weekday"
"1198" "2012-11-08" "135" 0 "weekday"
"1199" "2012-11-09" "135" 0 "weekday"
"1200" "2012-11-10" "135" 0 "weekend"
"1201" "2012-11-11" "135" 0 "weekend"
"1202" "2012-11-12" "135" 0 "weekday"
"1203" "2012-11-13" "135" 0 "weekday"
"1204" "2012-11-14" "135" 0 "weekday"
"1205" "2012-11-15" "135" 0 "weekday"
"1206" "2012-11-16" "135" 0 "weekday"
